* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 8:29:07 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-P90V-1125-B001 (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
140.991201; 55.524; -141.1198
141.357412; 55.533; -141.0560
141.723623; 55.544; -140.9913
142.089834; 55.554; -140.9280
142.456045; 55.564; -140.8673
142.822256; 55.575; -140.8094
143.188467; 55.585; -140.7543
143.554677; 55.596; -140.7015
143.920888; 55.605; -140.6505
144.287099; 55.615; -140.5999
144.653310; 55.624; -140.5484
145.019521; 55.633; -140.4951
145.385732; 55.643; -140.4409
145.751943; 55.653; -140.3871
146.118154; 55.663; -140.3345
146.484365; 55.673; -140.2830
146.850576; 55.684; -140.2314
147.216787; 55.695; -140.1794
147.582997; 55.706; -140.1284
147.949208; 55.718; -140.0795
148.315419; 55.729; -140.0324
148.681630; 55.740; -139.9845
149.047841; 55.750; -139.9324
149.414052; 55.760; -139.8757
149.780263; 55.771; -139.8169
150.146474; 55.782; -139.7600
150.512685; 55.793; -139.7075
150.878896; 55.803; -139.6576
151.245107; 55.812; -139.6056
151.611317; 55.821; -139.5480
151.977528; 55.829; -139.4850
152.343739; 55.839; -139.4208
152.709950; 55.849; -139.3609
153.076161; 55.859; -139.3087
153.442372; 55.869; -139.2641
153.808583; 55.878; -139.2236
154.174794; 55.887; -139.1828
154.541005; 55.895; -139.1384
154.907216; 55.904; -139.0899
155.273427; 55.913; -139.0395
155.639637; 55.924; -138.9909
156.005848; 55.936; -138.9463
156.372059; 55.947; -138.9058
156.738270; 55.959; -138.8671
157.104481; 55.970; -138.8273
157.470692; 55.981; -138.7844
157.836903; 55.992; -138.7373
158.203114; 56.003; -138.6849
158.569325; 56.013; -138.6255
158.935536; 56.024; -138.5588
159.301746; 56.035; -138.4878
159.667957; 56.047; -138.4184
160.034168; 56.059; -138.3562
160.400379; 56.071; -138.3019
160.766590; 56.080; -138.2516
161.132801; 56.088; -138.1994
161.499012; 56.096; -138.1431
161.865223; 56.103; -138.0861
162.231434; 56.111; -138.0338
162.597645; 56.120; -137.9895
162.963856; 56.128; -137.9524
163.330066; 56.135; -137.9201
163.696277; 56.143; -137.8912
164.062488; 56.151; -137.8651
164.428699; 56.159; -137.8391
164.794910; 56.167; -137.8083
165.161121; 56.176; -137.7689
165.527332; 56.188; -137.7225
165.893543; 56.202; -137.6768
166.259754; 56.217; -137.6385
166.625965; 56.233; -137.6075
166.992176; 56.247; -137.5763
167.358386; 56.261; -137.5367
167.724597; 56.274; -137.4862
168.090808; 56.286; -137.4271
168.457019; 56.298; -137.3609
168.823230; 56.309; -137.2863
169.189441; 56.321; -137.2051
169.555652; 56.332; -137.1281
169.921863; 56.343; -137.0691
170.288074; 56.350; -137.0291
170.654285; 56.351; -136.9868
171.020496; 56.349; -136.9131
171.386706; 56.349; -136.8032
171.752917; 56.357; -136.6946
172.119128; 56.372; -136.6438
172.485339; 56.385; -136.6726
172.851550; 56.386; -136.7362
173.217761; 56.380; -136.7537
173.583972; 56.377; -136.6854
173.950183; 56.391; -136.5870
174.316394; 56.422; -136.5720
174.682605; 56.453; -136.6984
175.048816; 56.463; -136.8879
175.415026; 56.452; -136.9684
175.781237; 56.445; -136.8265
176.147448; 56.471; -136.5446
176.513659; 56.537; -136.3682
176.879870; 56.610; -136.4831
177.246081; 56.642; -136.8009
177.612292; 56.614; -136.9659
177.978503; 56.564; -136.6061
178.344714; 56.572; -135.6935
178.710925; 56.702; -134.7205
179.077136; 56.929; -134.3958
179.443346; 57.152; -135.0739
179.809557; 57.261; -136.5042
180.175768; 57.202; -138.0163
180.541979; 57.006; -138.8755
180.908190; 56.773; -138.6608
181.274401; 56.624; -137.5617
181.640612; 56.614; -136.2940
182.006823; 56.698; -135.5356
182.373034; 56.784; -135.4399
182.739245; 56.808; -135.6839
183.105455; 56.771; -135.8345
183.471666; 56.719; -135.6754
183.837877; 56.697; -135.3122
184.204088; 56.716; -135.0154
184.570299; 56.750; -134.9574
184.936510; 56.767; -135.0913
185.302721; 56.758; -135.2409
185.668932; 56.738; -135.2710
186.035143; 56.728; -135.1839
186.401354; 56.737; -135.0833
186.767565; 56.758; -135.0603
187.133775; 56.776; -135.1169
187.499986; 56.786; -135.1861
187.866197; 56.790; -135.2054
188.232408; 56.798; -135.1676
188.598619; 56.813; -135.1111
188.964830; 56.833; -135.0730
189.331041; 56.851; -135.0569
189.697252; 56.865; -135.0399
190.063463; 56.877; -135.0009
190.429674; 56.888; -134.9397
190.795885; 56.900; -134.8703
191.162095; 56.912; -134.8036
191.528306; 56.923; -134.7401
191.894517; 56.933; -134.6753
192.260728; 56.943; -134.6107
192.626939; 56.952; -134.5530
192.993150; 56.961; -134.5067
193.359361; 56.968; -134.4686
