* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 10:09:03 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B005 (Aura) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
187.133775; 55.727; -135.8001
187.499986; 55.728; -135.8117
187.866197; 55.731; -135.7896
188.232408; 55.739; -135.7568
188.598619; 55.751; -135.7362
188.964830; 55.762; -135.7267
189.331041; 55.772; -135.7108
189.697252; 55.783; -135.6775
190.063463; 55.797; -135.6347
190.429674; 55.812; -135.5984
190.795885; 55.827; -135.5743
191.162095; 55.839; -135.5522
191.528306; 55.848; -135.5166
191.894517; 55.857; -135.4613
192.260728; 55.866; -135.3940
192.626939; 55.877; -135.3277
192.993150; 55.888; -135.2698
193.359361; 55.898; -135.2189
193.725572; 55.907; -135.1706
194.091783; 55.915; -135.1235
194.457994; 55.923; -135.0796
194.824205; 55.931; -135.0403
195.190415; 55.938; -135.0039
195.556626; 55.945; -134.9668
195.922837; 55.952; -134.9279
196.289048; 55.960; -134.8889
196.655259; 55.968; -134.8533
197.021470; 55.978; -134.8223
197.387681; 55.988; -134.7952
197.753892; 55.998; -134.7704
198.120103; 56.008; -134.7473
198.486314; 56.018; -134.7249
198.852525; 56.027; -134.7005
199.218735; 56.036; -134.6696
199.584946; 56.045; -134.6297
199.951157; 56.055; -134.5826
200.317368; 56.066; -134.5341
200.683579; 56.077; -134.4900
201.049790; 56.088; -134.4511
201.416001; 56.098; -134.4137
201.782212; 56.108; -134.3737
202.148423; 56.117; -134.3306
202.514634; 56.126; -134.2882
202.880845; 56.135; -134.2501
203.247055; 56.144; -134.2149
203.613266; 56.150; -134.1753
203.979477; 56.157; -134.1239
204.345688; 56.166; -134.0613
204.711899; 56.177; -133.9987
205.078110; 56.192; -133.9532
205.444321; 56.207; -133.9360
205.810532; 56.219; -133.9436
206.176743; 56.227; -133.9576
206.542954; 56.231; -133.9547
206.909164; 56.234; -133.9212
207.275375; 56.239; -133.8611
207.641586; 56.248; -133.7933
208.007797; 56.261; -133.7382
208.374008; 56.275; -133.7050
208.740219; 56.286; -133.6874
209.106430; 56.295; -133.6703
209.472641; 56.303; -133.6414
209.838852; 56.310; -133.5992
210.205063; 56.319; -133.5519
210.571274; 56.329; -133.5092
210.937484; 56.339; -133.4752
211.303695; 56.347; -133.4464
211.669906; 56.355; -133.4154
212.036117; 56.361; -133.3774
212.402328; 56.368; -133.3322
212.768539; 56.376; -133.2839
213.134750; 56.386; -133.2377
213.500961; 56.396; -133.1975
213.867172; 56.406; -133.1648
214.233383; 56.416; -133.1388
214.599594; 56.425; -133.1164
214.965804; 56.434; -133.0934
215.332015; 56.442; -133.0665
215.698226; 56.450; -133.0349
216.064437; 56.459; -133.0011
216.430648; 56.469; -132.9681
216.796859; 56.479; -132.9378
217.163070; 56.489; -132.9088
217.529281; 56.499; -132.8786
217.895492; 56.509; -132.8460
218.261703; 56.519; -132.8128
218.627914; 56.529; -132.7823
218.994124; 56.540; -132.7554
219.360335; 56.549; -132.7294
219.726546; 56.557; -132.6992
220.092757; 56.565; -132.6618
220.458968; 56.574; -132.6187
220.825179; 56.584; -132.5760
221.191390; 56.594; -132.5396
221.557601; 56.604; -132.5108
221.923812; 56.613; -132.4851
222.290023; 56.620; -132.4564
222.656234; 56.628; -132.4214
223.022444; 56.636; -132.3827
223.388655; 56.645; -132.3463
223.754866; 56.654; -132.3167
224.121077; 56.663; -132.2924
224.487288; 56.671; -132.2676
224.853499; 56.678; -132.2365
225.219710; 56.687; -132.1991
225.585921; 56.696; -132.1612
225.952132; 56.707; -132.1304
226.318343; 56.717; -132.1093
226.684554; 56.727; -132.0933
227.050764; 56.735; -132.0736
227.416975; 56.742; -132.0437
227.783186; 56.750; -132.0042
228.149397; 56.760; -131.9620
228.515608; 56.771; -131.9247
228.881819; 56.782; -131.8963
229.248030; 56.792; -131.8747
229.614241; 56.800; -131.8544
229.980452; 56.808; -131.8293
230.346663; 56.814; -131.7954
230.712873; 56.821; -131.7518
231.079084; 56.829; -131.7021
231.445295; 56.839; -131.6540
231.811506; 56.851; -131.6169
232.177717; 56.862; -131.5963
232.543928; 56.872; -131.5884
232.910139; 56.879; -131.5810
233.276350; 56.884; -131.5617
233.642561; 56.890; -131.5277
234.008772; 56.898; -131.4886
234.374983; 56.909; -131.4583
234.741193; 56.919; -131.4418
235.107404; 56.927; -131.4292
235.473615; 56.935; -131.4054
235.839826; 56.944; -131.3661
236.206037; 56.956; -131.3259
236.572248; 56.971; -131.3063
236.938459; 56.984; -131.3130
237.304670; 56.992; -131.3233
237.670881; 56.995; -131.2987
238.037092; 57.001; -131.2187
238.403303; 57.015; -131.1067
238.769513; 57.041; -131.0241
239.135724; 57.073; -131.0285
239.501935; 57.097; -131.1285
239.868146; 57.105; -131.2697
240.234357; 57.097; -131.3673
240.600568; 57.080; -131.3591
240.966779; 57.069; -131.2451
241.332990; 57.070; -131.0837
241.699201; 57.084; -130.9485
242.065412; 57.103; -130.8793
242.431623; 57.118; -130.8650
242.797833; 57.126; -130.8649
243.164044; 57.130; -130.8450
243.530255; 57.135; -130.7999
243.896466; 57.142; -130.7482
244.262677; 57.151; -130.7100
244.628888; 57.161; -130.6895
244.995099; 57.168; -130.6760
245.361310; 57.174; -130.6564
245.727521; 57.180; -130.6267
246.093732; 57.188; -130.5929
246.459943; 57.196; -130.5627
246.826153; 57.206; -130.5382
247.192364; 57.215; -130.5165
247.558575; 57.224; -130.4946
247.924786; 57.234; -130.4729
248.290997; 57.244; -130.4539
248.657208; 57.254; -130.4380
249.023419; 57.262; -130.4216
249.389630; 57.271; -130.3997
249.755841; 57.279; -130.3711
250.122052; 57.288; -130.3387
250.488263; 57.297; -130.3075
250.854473; 57.307; -130.2800
251.220684; 57.316; -130.2550
251.586895; 57.324; -130.2292
251.953106; 57.332; -130.2004
252.319317; 57.341; -130.1697
252.685528; 57.350; -130.1394
253.051739; 57.358; -130.1117
253.417950; 57.367; -130.0871
253.784161; 57.376; -130.0647
254.150372; 57.384; -130.0433
254.516582; 57.392; -130.0219
254.882793; 57.400; -129.9994
255.249004; 57.408; -129.9747
255.615215; 57.416; -129.9479
255.981426; 57.424; -129.9199
256.347637; 57.433; -129.8922
256.713848; 57.442; -129.8659
257.080059; 57.451; -129.8413
257.446270; 57.461; -129.8181
257.812481; 57.470; -129.7962
258.178692; 57.479; -129.7758
258.544902; 57.487; -129.7558
258.911113; 57.495; -129.7345
259.277324; 57.503; -129.7103
259.643535; 57.511; -129.6835
260.009746; 57.520; -129.6564
260.375957; 57.529; -129.6320
260.742168; 57.537; -129.6106
261.108379; 57.545; -129.5898
261.474590; 57.553; -129.5662
261.840801; 57.561; -129.5395
262.207012; 57.570; -129.5135
262.573222; 57.579; -129.4930
262.939433; 57.588; -129.4789
263.305644; 57.596; -129.4662
263.671855; 57.602; -129.4463
264.038066; 57.609; -129.4152
264.404277; 57.618; -129.3774
264.770488; 57.629; -129.3446
265.136699; 57.641; -129.3272
265.502910; 57.652; -129.3261
265.869121; 57.659; -129.3310
266.235332; 57.664; -129.3266
266.601542; 57.668; -129.3026
266.967753; 57.673; -129.2596
267.333964; 57.681; -129.2086
267.700175; 57.690; -129.1634
268.066386; 57.701; -129.1318
268.432597; 57.711; -129.1136
268.798808; 57.720; -129.1017
269.165019; 57.728; -129.0883
269.531230; 57.734; -129.0693
269.897441; 57.741; -129.0454
270.263652; 57.749; -129.0200
270.629862; 57.758; -128.9966
270.996073; 57.766; -128.9769
271.362284; 57.775; -128.9607
271.728495; 57.784; -128.9468
272.094706; 57.793; -128.9342
272.460917; 57.801; -128.9218
272.827128; 57.809; -128.9079
273.193339; 57.817; -128.8907
273.559550; 57.825; -128.8691
273.925761; 57.834; -128.8434
274.291972; 57.843; -128.8158
274.658182; 57.852; -128.7888
275.024393; 57.862; -128.7636
275.390604; 57.871; -128.7395
275.756815; 57.879; -128.7149
276.123026; 57.888; -128.6890
276.489237; 57.897; -128.6629
276.855448; 57.905; -128.6389
277.221659; 57.913; -128.6180
277.587870; 57.921; -128.5992
277.954081; 57.927; -128.5798
278.320291; 57.934; -128.5579
278.686502; 57.941; -128.5339
279.052713; 57.948; -128.5106
279.418924; 57.956; -128.4915
279.785135; 57.964; -128.4781
280.151346; 57.972; -128.4686
280.517557; 57.979; -128.4585
280.883768; 57.986; -128.4433
281.249979; 57.993; -128.4213
281.616190; 58.002; -128.3955
281.982401; 58.013; -128.3720
282.348611; 58.024; -128.3557
282.714822; 58.035; -128.3464
283.081033; 58.044; -128.3382
283.447244; 58.052; -128.3234
283.813455; 58.060; -128.2985
284.179666; 58.068; -128.2666
284.545877; 58.077; -128.2345
284.912088; 58.086; -128.2063
285.278299; 58.093; -128.1798
285.644510; 58.100; -128.1497
286.010721; 58.107; -128.1148
286.376931; 58.114; -128.0802
286.743142; 58.122; -128.0541
287.109353; 58.130; -128.0390
287.475564; 58.135; -128.0290
287.841775; 58.140; -128.0158
288.207986; 58.146; -127.9984
288.574197; 58.153; -127.9857
288.940408; 58.162; -127.9869
289.306619; 58.169; -128.0004
289.672830; 58.174; -128.0115
290.039041; 58.180; -128.0057
290.405251; 58.188; -127.9836
290.771462; 58.200; -127.9629
291.137673; 58.215; -127.9615
291.503884; 58.229; -127.9789
291.870095; 58.239; -127.9949
292.236306; 58.248; -127.9893
292.602517; 58.258; -127.9627
292.968728; 58.270; -127.9342
293.334939; 58.281; -127.9161
293.701150; 58.288; -127.8922
294.067361; 58.291; -127.8301
294.433571; 58.297; -127.7205
294.799782; 58.311; -127.6050
295.165993; 58.332; -127.5514
295.532204; 58.346; -127.5882
295.898415; 58.342; -127.6584
296.264626; 58.322; -127.6504
296.630837; 58.301; -127.4974
296.997048; 58.302; -127.2660
297.363259; 58.329; -127.1365
297.729470; 58.360; -127.2581
298.095681; 58.357; -127.5960
298.461891; 58.299; -127.9075
298.828102; 58.201; -127.8796
299.194313; 58.115; -127.3556
299.560524; 58.100; -126.5062
299.926735; 58.176; -125.7656
300.292946; 58.307; -125.5236
300.659157; 58.426; -125.8535
301.025368; 58.484; -126.5076
301.391579; 58.474; -127.1162
301.757790; 58.427; -127.4163
302.124000; 58.390; -127.3868
302.490211; 58.388; -127.2153
302.856422; 58.417; -127.1201
303.222633; 58.451; -127.1832
303.588844; 58.470; -127.3289
303.955055; 58.473; -127.4296
304.321266; 58.473; -127.4225
304.687477; 58.483; -127.3464
305.053688; 58.504; -127.2859
305.419899; 58.526; -127.2869
305.786110; 58.541; -127.3254
306.152320; 58.546; -127.3432
306.518531; 58.548; -127.3055
306.884742; 58.554; -127.2266
307.250953; 58.565; -127.1488
307.617164; 58.579; -127.1018
307.983375; 58.590; -127.0840
308.349586; 58.597; -127.0749
308.715797; 58.602; -127.0598
309.082008; 58.607; -127.0395
309.448219; 58.612; -127.0225
309.814430; 58.616; -127.0107
310.180640; 58.620; -126.9979
310.546851; 58.624; -126.9792
310.913062; 58.630; -126.9594
311.279273; 58.639; -126.9499
311.645484; 58.647; -126.9566
312.011695; 58.655; -126.9721
312.377906; 58.660; -126.9813
312.744117; 58.665; -126.9738
313.110328; 58.672; -126.9526
313.476539; 58.681; -126.9302
313.842750; 58.692; -126.9174
314.208960; 58.702; -126.9142
314.575171; 58.711; -126.9107
314.941382; 58.718; -126.8963
315.307593; 58.726; -126.8687
315.673804; 58.735; -126.8353
316.040015; 58.745; -126.8071
