* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 9:31:57 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B003 (Zenith) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
226.318343; 56.577; -131.1012
226.684554; 56.587; -131.0710
227.050764; 56.596; -131.0412
227.416975; 56.606; -131.0113
227.783186; 56.615; -130.9816
228.149397; 56.625; -130.9522
228.515608; 56.634; -130.9227
228.881819; 56.644; -130.8929
229.248030; 56.653; -130.8640
229.614241; 56.663; -130.8373
229.980452; 56.672; -130.8129
230.346663; 56.680; -130.7879
230.712873; 56.688; -130.7587
231.079084; 56.697; -130.7242
231.445295; 56.706; -130.6877
231.811506; 56.716; -130.6553
232.177717; 56.726; -130.6306
232.543928; 56.736; -130.6114
232.910139; 56.744; -130.5921
233.276350; 56.752; -130.5680
233.642561; 56.760; -130.5394
234.008772; 56.769; -130.5101
234.374983; 56.777; -130.4822
234.741193; 56.785; -130.4532
235.107404; 56.794; -130.4193
235.473615; 56.803; -130.3814
235.839826; 56.813; -130.3481
236.206037; 56.824; -130.3277
236.572248; 56.833; -130.3187
236.938459; 56.839; -130.3040
237.304670; 56.843; -130.2620
237.670881; 56.849; -130.1848
238.037092; 56.862; -130.0923
238.403303; 56.883; -130.0248
238.769513; 56.908; -130.0181
239.135724; 56.928; -130.0763
239.501935; 56.938; -130.1655
239.868146; 56.938; -130.2329
240.234357; 56.932; -130.2390
240.600568; 56.928; -130.1801
240.966779; 56.931; -130.0869
241.332990; 56.941; -129.9997
241.699201; 56.955; -129.9426
242.065412; 56.968; -129.9132
242.431623; 56.979; -129.8939
242.797833; 56.988; -129.8699
243.164044; 56.997; -129.8403
243.530255; 57.006; -129.8126
243.896466; 57.016; -129.7913
244.262677; 57.023; -129.7715
244.628888; 57.030; -129.7435
244.995099; 57.037; -129.7030
245.361310; 57.046; -129.6568
245.727521; 57.057; -129.6178
246.093732; 57.068; -129.5945
246.459943; 57.078; -129.5839
246.826153; 57.086; -129.5743
247.192364; 57.092; -129.5552
247.558575; 57.099; -129.5245
247.924786; 57.107; -129.4892
248.290997; 57.117; -129.4581
248.657208; 57.126; -129.4342
249.023419; 57.135; -129.4139
249.389630; 57.144; -129.3917
249.755841; 57.153; -129.3657
250.122052; 57.163; -129.3396
250.488263; 57.173; -129.3187
