* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 12:59:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L RDSL-REVP-0925-B001p Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
225.585921; 55.272; -139.9777
225.952132; 55.279; -139.9606
226.318343; 55.284; -139.9376
226.684554; 55.288; -139.9030
227.050764; 55.293; -139.8573
227.416975; 55.299; -139.8065
227.783186; 55.306; -139.7582
228.149397; 55.314; -139.7165
228.515608; 55.322; -139.6812
228.881819; 55.329; -139.6486
229.248030; 55.335; -139.6152
229.614241; 55.341; -139.5794
229.980452; 55.347; -139.5418
230.346663; 55.353; -139.5039
230.712873; 55.360; -139.4668
231.079084; 55.367; -139.4312
231.445295; 55.375; -139.3988
231.811506; 55.383; -139.3719
232.177717; 55.391; -139.3511
232.543928; 55.397; -139.3325
232.910139; 55.402; -139.3083
233.276350; 55.406; -139.2709
233.642561; 55.412; -139.2197
234.008772; 55.421; -139.1645
234.374983; 55.431; -139.1200
234.741193; 55.442; -139.0958
235.107404; 55.450; -139.0858
235.473615; 55.455; -139.0705
235.839826; 55.457; -139.0299
236.206037; 55.461; -138.9613
236.572248; 55.470; -138.8849
236.938459; 55.482; -138.8315
237.304670; 55.494; -138.8170
237.670881; 55.499; -138.8245
238.037092; 55.497; -138.8109
238.403303; 55.492; -138.7368
238.769513; 55.493; -138.5989
239.135724; 55.506; -138.4420
239.501935; 55.531; -138.3337
239.868146; 55.560; -138.3206
240.234357; 55.582; -138.3964
240.600568; 55.590; -138.5064
240.966779; 55.585; -138.5829
241.332990; 55.575; -138.5858
241.699201; 55.568; -138.5220
242.065412; 55.570; -138.4326
242.431623; 55.578; -138.3594
242.797833; 55.589; -138.3196
243.164044; 55.597; -138.3034
243.530255; 55.603; -138.2905
243.896466; 55.608; -138.2690
244.262677; 55.614; -138.2405
244.628888; 55.621; -138.2123
244.995099; 55.627; -138.1879
245.361310; 55.633; -138.1635
245.727521; 55.639; -138.1343
246.093732; 55.645; -138.0995
246.459943; 55.652; -138.0633
246.826153; 55.660; -138.0294
247.192364; 55.668; -137.9975
247.558575; 55.675; -137.9648
247.924786; 55.683; -137.9307
248.290997; 55.692; -137.8995
248.657208; 55.700; -137.8765
249.023419; 55.708; -137.8618
249.389630; 55.713; -137.8474
249.755841; 55.716; -137.8217
250.122052; 55.720; -137.7778
250.488263; 55.725; -137.7199
250.854473; 55.733; -137.6616
251.220684; 55.744; -137.6173
251.586895; 55.755; -137.5935
251.953106; 55.764; -137.5856
252.319317; 55.771; -137.5821
252.685528; 55.776; -137.5717
253.051739; 55.780; -137.5489
253.417950; 55.784; -137.5145
253.784161; 55.789; -137.4736
254.150372; 55.796; -137.4321
254.516582; 55.804; -137.3941
254.882793; 55.812; -137.3617
255.249004; 55.819; -137.3347
255.615215; 55.826; -137.3108
255.981426; 55.832; -137.2865
256.347637; 55.837; -137.2585
256.713848; 55.843; -137.2248
257.080059; 55.848; -137.1864
257.446270; 55.855; -137.1465
257.812481; 55.862; -137.1097
258.178692; 55.870; -137.0793
258.544902; 55.877; -137.0557
258.911113; 55.884; -137.0362
259.277324; 55.890; -137.0155
259.643535; 55.895; -136.9895
260.009746; 55.902; -136.9576
260.375957; 55.909; -136.9239
260.742168; 55.917; -136.8941
261.108379; 55.926; -136.8710
261.474590; 55.934; -136.8521
261.840801; 55.940; -136.8310
262.207012; 55.947; -136.8028
262.573222; 55.954; -136.7686
262.939433; 55.961; -136.7349
263.305644; 55.969; -136.7071
263.671855; 55.976; -136.6837
264.038066; 55.980; -136.6558
264.404277; 55.984; -136.6140
264.770488; 55.988; -136.5574
265.136699; 55.995; -136.4961
265.502910; 56.004; -136.4453
265.869121; 56.014; -136.4149
266.235332; 56.023; -136.4031
266.601542; 56.029; -136.3988
266.967753; 56.033; -136.3904
267.333964; 56.037; -136.3731
267.700175; 56.042; -136.3504
268.066386; 56.048; -136.3285
268.432597; 56.054; -136.3111
268.798808; 56.061; -136.2972
269.165019; 56.068; -136.2834
269.531230; 56.075; -136.2666
269.897441; 56.082; -136.2456
270.263652; 56.090; -136.2205
270.629862; 56.099; -136.1922
270.996073; 56.107; -136.1619
271.362284; 56.116; -136.1305
271.728495; 56.125; -136.0981
272.094706; 56.133; -136.0637
272.460917; 56.140; -136.0254
272.827128; 56.146; -135.9826
273.193339; 56.152; -135.9366
273.559550; 56.157; -135.8898
273.925761; 56.163; -135.8442
274.291972; 56.168; -135.8013
274.658182; 56.172; -135.7627
275.024393; 56.177; -135.7313
275.390604; 56.182; -135.7090
275.756815; 56.186; -135.6953
276.123026; 56.189; -135.6867
276.489237; 56.193; -135.6792
276.855448; 56.197; -135.6716
277.221659; 56.203; -135.6660
277.587870; 56.210; -135.6642
277.954081; 56.218; -135.6646
278.320291; 56.226; -135.6620
278.686502; 56.235; -135.6525
279.052713; 56.245; -135.6365
279.418924; 56.257; -135.6167
279.785135; 56.269; -135.5938
280.151346; 56.280; -135.5645
280.517557; 56.291; -135.5247
280.883768; 56.301; -135.4754
281.249979; 56.312; -135.4222
281.616190; 56.320; -135.3696
281.982401; 56.326; -135.3144
282.348611; 56.330; -135.2494
282.714822; 56.333; -135.1731
283.081033; 56.336; -135.0967
283.447244; 56.340; -135.0374
283.813455; 56.343; -135.0040
284.179666; 56.342; -134.9886
284.545877; 56.339; -134.9744
284.912088; 56.335; -134.9536
285.278299; 56.335; -134.9359
285.644510; 56.339; -134.9380
286.010721; 56.343; -134.9662
286.376931; 56.348; -135.0090
286.743142; 56.354; -135.0492
287.109353; 56.362; -135.0808
287.475564; 56.374; -135.1103
287.841775; 56.388; -135.1411
288.207986; 56.402; -135.1610
288.574197; 56.417; -135.1524
288.940408; 56.436; -135.1135
289.306619; 56.458; -135.0656
289.672830; 56.480; -135.0289
290.039041; 56.497; -134.9930
290.405251; 56.506; -134.9193
290.771462; 56.514; -134.7849
291.137673; 56.525; -134.6212
291.503884; 56.539; -134.4948
291.870095; 56.546; -134.4343
292.236306; 56.534; -134.3817
292.602517; 56.510; -134.2386
292.968728; 56.495; -133.9873
