* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 11:08:16 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B012  (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
190.795885; 56.512; -135.8163
191.162095; 56.524; -135.7645
191.528306; 56.534; -135.7291
191.894517; 56.541; -135.6978
192.260728; 56.544; -135.6495
192.626939; 56.547; -135.5705
192.993150; 56.553; -135.4674
193.359361; 56.567; -135.3670
193.725572; 56.585; -135.3017
194.091783; 56.604; -135.2894
194.457994; 56.619; -135.3207
194.824205; 56.626; -135.3633
195.190415; 56.627; -135.3810
195.556626; 56.626; -135.3555
195.922837; 56.629; -135.2961
196.289048; 56.637; -135.2303
196.655259; 56.649; -135.1830
197.021470; 56.661; -135.1592
197.387681; 56.670; -135.1441
197.753892; 56.677; -135.1182
198.120103; 56.684; -135.0734
198.486314; 56.693; -135.0185
198.852525; 56.704; -134.9691
199.218735; 56.716; -134.9338
199.584946; 56.727; -134.9067
199.951157; 56.735; -134.8747
200.317368; 56.743; -134.8294
200.683579; 56.753; -134.7748
201.049790; 56.764; -134.7245
201.416001; 56.777; -134.6901
201.782212; 56.789; -134.6719
202.148423; 56.797; -134.6583
202.514634; 56.803; -134.6343
202.880845; 56.809; -134.5919
203.247055; 56.818; -134.5360
203.613266; 56.829; -134.4815
203.979477; 56.842; -134.4439
204.345688; 56.855; -134.4302
204.711899; 56.866; -134.4333
205.078110; 56.872; -134.4363
205.444321; 56.875; -134.4204
205.810532; 56.877; -134.3752
206.176743; 56.882; -134.3043
206.542954; 56.891; -134.2233
206.909164; 56.904; -134.1518
207.275375; 56.918; -134.1027
207.641586; 56.932; -134.0758
208.007797; 56.943; -134.0599
208.374008; 56.951; -134.0402
208.740219; 56.958; -134.0069
209.106430; 56.966; -133.9606
209.472641; 56.975; -133.9095
209.838852; 56.985; -133.8636
210.205063; 56.996; -133.8277
210.571274; 57.006; -133.7991
210.937484; 57.015; -133.7706
211.303695; 57.022; -133.7357
211.669906; 57.030; -133.6937
212.036117; 57.040; -133.6488
212.402328; 57.050; -133.6075
212.768539; 57.061; -133.5739
213.134750; 57.071; -133.5475
213.500961; 57.081; -133.5241
213.867172; 57.089; -133.4993
214.233383; 57.098; -133.4703
214.599594; 57.106; -133.4373
214.965804; 57.114; -133.4019
215.332015; 57.123; -133.3657
215.698226; 57.132; -133.3294
216.064437; 57.141; -133.2932
216.430648; 57.150; -133.2567
216.796859; 57.159; -133.2195
217.163070; 57.168; -133.1817
217.529281; 57.178; -133.1440
217.895492; 57.188; -133.1080
218.261703; 57.198; -133.0757
218.627914; 57.207; -133.0480
218.994124; 57.217; -133.0233
219.360335; 57.225; -132.9977
219.726546; 57.232; -132.9669
220.092757; 57.240; -132.9297
220.458968; 57.249; -132.8890
220.825179; 57.259; -132.8507
221.191390; 57.269; -132.8198
221.557601; 57.279; -132.7967
221.923812; 57.288; -132.7768
222.290023; 57.295; -132.7538
222.656234; 57.303; -132.7234
223.022444; 57.310; -132.6867
223.388655; 57.319; -132.6490
223.754866; 57.329; -132.6154
224.121077; 57.339; -132.5877
224.487288; 57.348; -132.5632
224.853499; 57.356; -132.5377
225.219710; 57.364; -132.5085
225.585921; 57.373; -132.4760
225.952132; 57.381; -132.4429
226.318343; 57.390; -132.4109
226.684554; 57.399; -132.3803
227.050764; 57.408; -132.3494
227.416975; 57.417; -132.3167
227.783186; 57.426; -132.2823
228.149397; 57.436; -132.2472
228.515608; 57.445; -132.2129
228.881819; 57.456; -132.1812
229.248030; 57.466; -132.1535
229.614241; 57.476; -132.1302
229.980452; 57.485; -132.1100
230.346663; 57.493; -132.0885
230.712873; 57.500; -132.0604
231.079084; 57.508; -132.0233
231.445295; 57.516; -131.9802
231.811506; 57.526; -131.9393
232.177717; 57.536; -131.9073
232.543928; 57.546; -131.8848
232.910139; 57.555; -131.8647
233.276350; 57.562; -131.8385
233.642561; 57.570; -131.8041
234.008772; 57.578; -131.7682
234.374983; 57.588; -131.7400
234.741193; 57.597; -131.7220
235.107404; 57.604; -131.7057
235.473615; 57.610; -131.6779
235.839826; 57.617; -131.6347
236.206037; 57.626; -131.5877
236.572248; 57.638; -131.5577
236.938459; 57.650; -131.5569
237.304670; 57.657; -131.5749
237.670881; 57.658; -131.5816
238.037092; 57.656; -131.5468
238.403303; 57.657; -131.4625
238.769513; 57.664; -131.3518
239.135724; 57.679; -131.2544
239.501935; 57.699; -131.2009
239.868146; 57.718; -131.1943
240.234357; 57.731; -131.2115
240.600568; 57.739; -131.2226
240.966779; 57.746; -131.2106
241.332990; 57.753; -131.1790
241.699201; 57.762; -131.1436
242.065412; 57.773; -131.1174
242.431623; 57.784; -131.1019
242.797833; 57.793; -131.0894
243.164044; 57.801; -131.0716
243.530255; 57.809; -131.0469
243.896466; 57.817; -131.0194
244.262677; 57.826; -130.9937
244.628888; 57.835; -130.9708
244.995099; 57.843; -130.9476
245.361310; 57.851; -130.9209
245.727521; 57.859; -130.8904
246.093732; 57.868; -130.8588
246.459943; 57.877; -130.8293
246.826153; 57.887; -130.8034
247.192364; 57.895; -130.7803
247.558575; 57.904; -130.7579
247.924786; 57.912; -130.7337
248.290997; 57.919; -130.7062
248.657208; 57.927; -130.6750
249.023419; 57.936; -130.6411
249.389630; 57.945; -130.6075
249.755841; 57.955; -130.5776
250.122052; 57.965; -130.5534
250.488263; 57.974; -130.5347
250.854473; 57.983; -130.5185
251.220684; 57.991; -130.5014
251.586895; 57.999; -130.4809
251.953106; 58.007; -130.4570
252.319317; 58.015; -130.4310
252.685528; 58.023; -130.4048
253.051739; 58.032; -130.3792
253.417950; 58.040; -130.3539
253.784161; 58.049; -130.3283
254.150372; 58.057; -130.3022
254.516582; 58.066; -130.2758
254.882793; 58.075; -130.2501
255.249004; 58.084; -130.2261
255.615215; 58.093; -130.2041
255.981426; 58.101; -130.1835
256.347637; 58.110; -130.1625
256.713848; 58.117; -130.1389
257.080059; 58.125; -130.1122
