* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:33:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-N006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
220.459001; 2.56286E-6; 25.0045
220.825212; 2.56447E-6; 25.0265
221.191423; 2.56518E-6; 25.0537
221.557634; 2.56548E-6; 25.0939
221.923845; 2.56633E-6; 25.1476
222.290056; 2.56828E-6; 25.2053
222.656266; 2.57134E-6; 25.2535
223.022477; 2.57457E-6; 25.2836
223.388688; 2.57696E-6; 25.2990
223.754899; 2.57772E-6; 25.3122
224.121110; 2.57740E-6; 25.3371
224.487321; 2.57723E-6; 25.3790
224.853532; 2.57835E-6; 25.4315
225.219743; 2.58098E-6; 25.4823
225.585954; 2.58437E-6; 25.5215
225.952165; 2.58738E-6; 25.5484
226.318376; 2.58923E-6; 25.5705
226.684587; 2.59000E-6; 25.5990
227.050798; 2.59047E-6; 25.6391
227.417009; 2.59148E-6; 25.6880
227.783220; 2.59338E-6; 25.7351
228.149431; 2.59577E-6; 25.7722
228.515642; 2.59787E-6; 25.7977
228.881853; 2.59908E-6; 25.8180
229.248064; 2.59946E-6; 25.8441
229.614275; 2.59988E-6; 25.8837
229.980486; 2.60148E-6; 25.9351
230.346697; 2.60489E-6; 25.9867
230.712908; 2.60967E-6; 26.0242
231.079119; 2.61435E-6; 26.0412
231.445330; 2.61732E-6; 26.0456
231.811541; 2.61788E-6; 26.0551
232.177752; 2.61688E-6; 26.0867
232.543963; 2.61607E-6; 26.1442
232.910174; 2.61700E-6; 26.2152
233.276385; 2.61983E-6; 26.2789
233.642595; 2.62341E-6; 26.3199
234.008806; 2.62621E-6; 26.3388
234.375017; 2.62752E-6; 26.3481
234.741228; 2.62785E-6; 26.3623
235.107439; 2.62830E-6; 26.3875
235.473650; 2.62967E-6; 26.4212
235.839861; 2.63204E-6; 26.4600
236.206072; 2.63514E-6; 26.5041
236.572283; 2.63890E-6; 26.5551
236.938494; 2.64338E-6; 26.6089
237.304705; 2.64808E-6; 26.6543
237.670916; 2.65131E-6; 26.6815
238.037127; 2.65098E-6; 26.6965
238.403338; 2.64615E-6; 26.7231
238.769549; 2.63852E-6; 26.7897
239.135760; 2.63212E-6; 26.9042
239.501971; 2.63107E-6; 27.0403
239.868182; 2.63682E-6; 27.1480
240.234393; 2.64698E-6; 27.1850
240.600604; 2.65687E-6; 27.1451
240.966815; 2.66259E-6; 27.0639
241.333026; 2.66347E-6; 26.9952
241.699237; 2.66210E-6; 26.9783
242.065448; 2.66198E-6; 27.0158
242.431659; 2.66493E-6; 27.0800
242.797870; 2.66998E-6; 27.1392
243.164081; 2.67465E-6; 27.1805
243.530292; 2.67715E-6; 27.2125
243.896503; 2.67765E-6; 27.2511
244.262714; 2.67781E-6; 27.3010
244.628925; 2.67914E-6; 27.3512
244.995135; 2.68178E-6; 27.3861
245.361346; 2.68463E-6; 27.3998
245.727557; 2.68658E-6; 27.4030
246.093768; 2.68755E-6; 27.4135
246.459979; 2.68854E-6; 27.4423
246.826190; 2.69060E-6; 27.4863
247.192401; 2.69387E-6; 27.5333
247.558612; 2.69742E-6; 27.5730
247.924823; 2.70007E-6; 27.6046
248.291034; 2.70129E-6; 27.6353
248.657245; 2.70161E-6; 27.6722
249.023456; 2.70200E-6; 27.7146
249.389667; 2.70309E-6; 27.7558
249.755878; 2.70477E-6; 27.7889
250.122089; 2.70653E-6; 27.8138
250.488300; 2.70805E-6; 27.8369
250.854511; 2.70953E-6; 27.8649
251.220722; 2.71145E-6; 27.8995
251.586933; 2.71402E-6; 27.9366
