* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:08:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-T50SL-1025-B002
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
175.415026; 1.70137E-5; 26.6326
175.781237; 1.70850E-5; 26.7722
176.147448; 1.72218E-5; 26.7193
176.513659; 1.73025E-5; 26.4474
176.879870; 1.72327E-5; 26.1353
177.246081; 1.70539E-5; 26.0520
177.612292; 1.69486E-5; 26.3189
177.978503; 1.71084E-5; 26.7275
178.344714; 1.75547E-5; 26.8283
178.710925; 1.80678E-5; 26.2892
179.077136; 1.82989E-5; 25.1887
179.443346; 1.80154E-5; 24.0064
179.809557; 1.72918E-5; 23.3736
180.175768; 1.64937E-5; 23.7207
180.541979; 1.60465E-5; 24.9392
180.908190; 1.61584E-5; 26.3651
181.274401; 1.66997E-5; 27.2683
181.640612; 1.73192E-5; 27.3987
182.006823; 1.76987E-5; 27.0347
182.373034; 1.77494E-5; 26.6590
182.739245; 1.76190E-5; 26.6094
183.105455; 1.75293E-5; 26.8996
183.471666; 1.75964E-5; 27.2849
183.837877; 1.77704E-5; 27.5115
184.204088; 1.79170E-5; 27.5216
184.570299; 1.79466E-5; 27.4464
184.936510; 1.78776E-5; 27.4522
185.302721; 1.77994E-5; 27.5978
185.668932; 1.77812E-5; 27.8089
186.035143; 1.78230E-5; 27.9682
186.401354; 1.78710E-5; 28.0204
186.767565; 1.78816E-5; 28.0063
187.133775; 1.78524E-5; 28.0011
187.499986; 1.78161E-5; 28.0441
187.866197; 1.78030E-5; 28.1131
188.232408; 1.78174E-5; 28.1636
188.598619; 1.78409E-5; 28.1755
188.964830; 1.78555E-5; 28.1651
189.331041; 1.78597E-5; 28.1614
189.697252; 1.78655E-5; 28.1797
190.063463; 1.78833E-5; 28.2129
190.429674; 1.79133E-5; 28.2458
190.795885; 1.79477E-5; 28.2724
191.162095; 1.79802E-5; 28.2982
191.528306; 1.80100E-5; 28.3312
191.894517; 1.80398E-5; 28.3737
192.260728; 1.80704E-5; 28.4224
192.626939; 1.80998E-5; 28.4741
192.993150; 1.81260E-5; 28.5298
193.359361; 1.81498E-5; 28.5914
193.725572; 1.81733E-5; 28.6565
194.091783; 1.81969E-5; 28.7194
194.457994; 1.82179E-5; 28.7755
194.824205; 1.82331E-5; 28.8265
195.190415; 1.82421E-5; 28.8776
195.556626; 1.82481E-5; 28.9326
195.922837; 1.82553E-5; 28.9906
196.289048; 1.82664E-5; 29.0467
196.655259; 1.82811E-5; 29.0959
197.021470; 1.82976E-5; 29.1356
197.387681; 1.83134E-5; 29.1662
197.753892; 1.83265E-5; 29.1907
198.120103; 1.83357E-5; 29.2140
198.486314; 1.83416E-5; 29.2431
