* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 10:23:13 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-1225-N001 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
134.399405; 9.76360E-6; 11.5722
134.765616; 9.76601E-6; 11.6033
135.131827; 9.76857E-6; 11.6345
135.498037; 9.77112E-6; 11.6659
135.864248; 9.77358E-6; 11.6976
136.230459; 9.77598E-6; 11.7298
136.596670; 9.77851E-6; 11.7629
136.962881; 9.78132E-6; 11.7968
137.329092; 9.78448E-6; 11.8314
137.695303; 9.78806E-6; 11.8660
138.061514; 9.79194E-6; 11.8999
138.427725; 9.79607E-6; 11.9320
138.793936; 9.79993E-6; 11.9620
139.160147; 9.80298E-6; 11.9907
139.526357; 9.80488E-6; 12.0200
139.892568; 9.80599E-6; 12.0526
140.258779; 9.80732E-6; 12.0892
140.624990; 9.81007E-6; 12.1283
140.991201; 9.81450E-6; 12.1659
141.357412; 9.81977E-6; 12.1991
141.723623; 9.82419E-6; 12.2267
142.089834; 9.82655E-6; 12.2520
142.456045; 9.82708E-6; 12.2796
142.822256; 9.82713E-6; 12.3130
143.188467; 9.82827E-6; 12.3506
143.554677; 9.83102E-6; 12.3881
143.920888; 9.83447E-6; 12.4222
144.287099; 9.83719E-6; 12.4531
144.653310; 9.83850E-6; 12.4847
145.019521; 9.83919E-6; 12.5209
145.385732; 9.84097E-6; 12.5619
145.751943; 9.84512E-6; 12.6043
146.118154; 9.85141E-6; 12.6423
146.484365; 9.85830E-6; 12.6729
146.850576; 9.86380E-6; 12.6967
147.216787; 9.86690E-6; 12.7182
147.582997; 9.86797E-6; 12.7425
147.949208; 9.86843E-6; 12.7721
148.315419; 9.86972E-6; 12.8058
148.681630; 9.87243E-6; 12.8400
149.047841; 9.87588E-6; 12.8717
149.414052; 9.87911E-6; 12.8999
149.780263; 9.88117E-6; 12.9269
150.146474; 9.88183E-6; 12.9560
150.512685; 9.88181E-6; 12.9893
150.878896; 9.88296E-6; 13.0260
151.245107; 9.88708E-6; 13.0622
151.611317; 9.89309E-6; 13.0938
151.977528; 9.89872E-6; 13.1188
152.343739; 9.90061E-6; 13.1400
152.709950; 9.89962E-6; 13.1635
153.076161; 9.89720E-6; 13.1952
153.442372; 9.89647E-6; 13.2364
153.808583; 9.89889E-6; 13.2829
154.174794; 9.90488E-6; 13.3268
154.541005; 9.91268E-6; 13.3619
154.907216; 9.91945E-6; 13.3877
155.273427; 9.92346E-6; 13.4093
155.639637; 9.92482E-6; 13.4340
156.005848; 9.92542E-6; 13.4653
156.372059; 9.92722E-6; 13.5019
156.738270; 9.93092E-6; 13.5383
157.104481; 9.93544E-6; 13.5704
157.470692; 9.93924E-6; 13.5982
157.836903; 9.94148E-6; 13.6249
158.203114; 9.94252E-6; 13.6542
158.569325; 9.94342E-6; 13.6877
158.935536; 9.94519E-6; 13.7236
159.301746; 9.94807E-6; 13.7595
159.667957; 9.95172E-6; 13.7938
160.034168; 9.95574E-6; 13.8264
160.400379; 9.95994E-6; 13.8579
160.766590; 9.96425E-6; 13.8879
161.132801; 9.96849E-6; 13.9160
161.499012; 9.97216E-6; 13.9427
161.865223; 9.97509E-6; 13.9692
162.231434; 9.97728E-6; 13.9975
162.597645; 9.97940E-6; 14.0286
162.963856; 9.98219E-6; 14.0624
163.330066; 9.98601E-6; 14.0970
163.696277; 9.99066E-6; 14.1302
164.062488; 9.99549E-6; 14.1607
164.428699; 9.99961E-6; 14.1888
164.794910; 1.00025E-5; 14.2168
165.161121; 1.00045E-5; 14.2474
165.527332; 1.00061E-5; 14.2818
165.893543; 1.00085E-5; 14.3192
166.259754; 1.00120E-5; 14.3570
166.625965; 1.00162E-5; 14.3921
166.992176; 1.00203E-5; 14.4237
167.358386; 1.00234E-5; 14.4530
167.724597; 1.00255E-5; 14.4830
168.090808; 1.00275E-5; 14.5153
168.457019; 1.00303E-5; 14.5483
168.823230; 1.00340E-5; 14.5794
169.189441; 1.00377E-5; 14.6072
169.555652; 1.00405E-5; 14.6333
169.921863; 1.00426E-5; 14.6613
170.288074; 1.00450E-5; 14.6931
170.654285; 1.00493E-5; 14.7270
171.020496; 1.00557E-5; 14.7588
171.386706; 1.00631E-5; 14.7844
171.752917; 1.00700E-5; 14.8047
172.119128; 1.00755E-5; 14.8228
172.485339; 1.00794E-5; 14.8419
172.851550; 1.00819E-5; 14.8633
173.217761; 1.00828E-5; 14.8883
173.583972; 1.00823E-5; 14.9208
173.950183; 1.00818E-5; 14.9643
174.316394; 1.00843E-5; 15.0171
174.682605; 1.00917E-5; 15.0706
175.048816; 1.01023E-5; 15.1123
175.415026; 1.01112E-5; 15.1369
175.781237; 1.01129E-5; 15.1535
176.147448; 1.01073E-5; 15.1816
176.513659; 1.01005E-5; 15.2341
176.879870; 1.01009E-5; 15.3020
177.246081; 1.01108E-5; 15.3567
177.612292; 1.01222E-5; 15.3731
177.978503; 1.01209E-5; 15.3559
178.344714; 1.00977E-5; 15.3452
178.710925; 1.00603E-5; 15.3939
179.077136; 1.00297E-5; 15.5253
179.443346; 1.00283E-5; 15.7076
179.809557; 1.00633E-5; 15.8652
180.175768; 1.01212E-5; 15.9302
180.541979; 1.01740E-5; 15.8866
180.908190; 1.01977E-5; 15.7802
181.274401; 1.01879E-5; 15.6838
181.640612; 1.01606E-5; 15.6527
182.006823; 1.01383E-5; 15.6906
182.373034; 1.01342E-5; 15.7583
182.739245; 1.01457E-5; 15.8088
183.105455; 1.01604E-5; 15.8234
183.471666; 1.01676E-5; 15.8177
183.837877; 1.01661E-5; 15.8202
184.204088; 1.01624E-5; 15.8466
184.570299; 1.01640E-5; 15.8896
184.936510; 1.01718E-5; 15.9308
185.302721; 1.01821E-5; 15.9587
185.668932; 1.01894E-5; 15.9777
186.035143; 1.01920E-5; 16.0006
186.401354; 1.01919E-5; 16.0333
186.767565; 1.01946E-5; 16.0747
187.133775; 1.02013E-5; 16.1159
187.499986; 1.02097E-5; 16.1504
187.866197; 1.02158E-5; 16.1761
188.232408; 1.02184E-5; 16.1991
188.598619; 1.02189E-5; 16.2271
188.964830; 1.02197E-5; 16.2615
189.331041; 1.02225E-5; 16.2974
189.697252; 1.02267E-5; 16.3298
190.063463; 1.02306E-5; 16.3572
190.429674; 1.02331E-5; 16.3828
190.795885; 1.02345E-5; 16.4109
191.162095; 1.02361E-5; 16.4432
191.528306; 1.02392E-5; 16.4785
191.894517; 1.02442E-5; 16.5135
192.260728; 1.02506E-5; 16.5450
192.626939; 1.02570E-5; 16.5723
192.993150; 1.02622E-5; 16.5972
193.359361; 1.02660E-5; 16.6237
193.725572; 1.02691E-5; 16.6541
194.091783; 1.02726E-5; 16.6883
194.457994; 1.02771E-5; 16.7233
194.824205; 1.02824E-5; 16.7564
195.190415; 1.02872E-5; 16.7867
195.556626; 1.02908E-5; 16.8161
195.922837; 1.02934E-5; 16.8471
196.289048; 1.02959E-5; 16.8808
196.655259; 1.02990E-5; 16.9154
197.021470; 1.03031E-5; 16.9478
197.387681; 1.03071E-5; 16.9764
197.753892; 1.03103E-5; 17.0020
198.120103; 1.03124E-5; 17.0267
198.486314; 1.03137E-5; 17.0525
198.852525; 1.03149E-5; 17.0811
199.218735; 1.03168E-5; 17.1129
199.584946; 1.03204E-5; 17.1472
199.951157; 1.03264E-5; 17.1811
200.317368; 1.03348E-5; 17.2098
200.683579; 1.03435E-5; 17.2296
201.049790; 1.03496E-5; 17.2425
201.416001; 1.03514E-5; 17.2576
201.782212; 1.03504E-5; 17.2866
202.148423; 1.03517E-5; 17.3327
202.514634; 1.03597E-5; 17.3857
202.880845; 1.03739E-5; 17.4270
203.247055; 1.03875E-5; 17.4454
203.613266; 1.03919E-5; 17.4504
203.979477; 1.03844E-5; 17.4706
204.345688; 1.03725E-5; 17.5342
204.711899; 1.03709E-5; 17.6416
205.078110; 1.03909E-5; 17.7584
205.444321; 1.04305E-5; 17.8332
205.810532; 1.04737E-5; 17.8333
206.176743; 1.04999E-5; 17.7697
206.542954; 1.04973E-5; 17.6912
206.909164; 1.04712E-5; 17.6523
207.275375; 1.04390E-5; 17.6798
207.641586; 1.04184E-5; 17.7578
208.007797; 1.04161E-5; 17.8445
208.374008; 1.04255E-5; 17.9045
208.740219; 1.04348E-5; 17.9310
209.106430; 1.04366E-5; 17.9432
209.472641; 1.04324E-5; 17.9639
209.838852; 1.04292E-5; 18.0007
210.205063; 1.04318E-5; 18.0424
210.571274; 1.04392E-5; 18.0737
210.937484; 1.04462E-5; 18.0904
211.303695; 1.04492E-5; 18.1019
211.669906; 1.04491E-5; 18.1209
212.036117; 1.04501E-5; 18.1512
212.402328; 1.04550E-5; 18.1854
212.768539; 1.04629E-5; 18.2134
213.134750; 1.04700E-5; 18.2326
213.500961; 1.04737E-5; 18.2507
213.867172; 1.04749E-5; 18.2775
214.233383; 1.04772E-5; 18.3156
214.599594; 1.04835E-5; 18.3577
214.965804; 1.04928E-5; 18.3933
215.332015; 1.05017E-5; 18.4173
215.698226; 1.05066E-5; 18.4355
216.064437; 1.05070E-5; 18.4588
216.430648; 1.05060E-5; 18.4944
216.796859; 1.05072E-5; 18.5404
217.163070; 1.05127E-5; 18.5878
217.529281; 1.05214E-5; 18.6278
217.895492; 1.05304E-5; 18.6567
218.261703; 1.05372E-5; 18.6770
218.627914; 1.05411E-5; 18.6950
218.994124; 1.05428E-5; 18.7152
219.360335; 1.05436E-5; 18.7397
219.726546; 1.05446E-5; 18.7682
220.092757; 1.05463E-5; 18.7993
220.458968; 1.05494E-5; 18.8317
220.825179; 1.05538E-5; 18.8637
221.191390; 1.05595E-5; 18.8931
221.557601; 1.05655E-5; 18.9188
221.923812; 1.05711E-5; 18.9415
222.290023; 1.05748E-5; 18.9634
222.656234; 1.05774E-5; 18.9872
223.022444; 1.05797E-5; 19.0140
223.388655; 1.05834E-5; 19.0438
223.754866; 1.05877E-5; 19.0748
224.121077; 1.05923E-5; 19.1053
224.487288; 1.05969E-5; 19.1355
224.853499; 1.06013E-5; 19.1662
225.219710; 1.06055E-5; 19.1983
225.585921; 1.06101E-5; 19.2316
225.952132; 1.06151E-5; 19.2651
226.318343; 1.06205E-5; 19.2968
226.684554; 1.06261E-5; 19.3266
227.050764; 1.06315E-5; 19.3545
227.416975; 1.06364E-5; 19.3814
227.783186; 1.06404E-5; 19.4072
228.149397; 1.06433E-5; 19.4331
228.515608; 1.06455E-5; 19.4609
228.881819; 1.06476E-5; 19.4918
229.248030; 1.06505E-5; 19.5249
229.614241; 1.06548E-5; 19.5581
229.980452; 1.06602E-5; 19.5888
230.346663; 1.06657E-5; 19.6157
230.712873; 1.06703E-5; 19.6408
231.079084; 1.06739E-5; 19.6674
231.445295; 1.06775E-5; 19.6982
231.811506; 1.06824E-5; 19.7319
232.177717; 1.06894E-5; 19.7639
232.543928; 1.06972E-5; 19.7903
232.910139; 1.07038E-5; 19.8111
233.276350; 1.07077E-5; 19.8314
233.642561; 1.07093E-5; 19.8576
234.008772; 1.07111E-5; 19.8926
234.374983; 1.07157E-5; 19.9320
234.741193; 1.07233E-5; 19.9685
235.107404; 1.07319E-5; 19.9957
235.473615; 1.07377E-5; 20.0153
235.839826; 1.07392E-5; 20.0357
236.206037; 1.07382E-5; 20.0662
236.572248; 1.07390E-5; 20.1080
236.938459; 1.07444E-5; 20.1514
237.304670; 1.07531E-5; 20.1833
237.670881; 1.07594E-5; 20.1991
238.037092; 1.07584E-5; 20.2089
238.403303; 1.07497E-5; 20.2325
238.769513; 1.07396E-5; 20.2844
239.135724; 1.07375E-5; 20.3609
239.501935; 1.07488E-5; 20.4397
239.868146; 1.07712E-5; 20.4941
240.234357; 1.07955E-5; 20.5110
240.600568; 1.08116E-5; 20.4985
240.966779; 1.08152E-5; 20.4803
241.332990; 1.08098E-5; 20.4793
241.699201; 1.08035E-5; 20.5034
242.065412; 1.08027E-5; 20.5433
242.431623; 1.08086E-5; 20.5819
242.797833; 1.08174E-5; 20.6088
243.164044; 1.08246E-5; 20.6257
243.530255; 1.08284E-5; 20.6419
243.896466; 1.08305E-5; 20.6649
244.262677; 1.08337E-5; 20.6947
244.628888; 1.08394E-5; 20.7256
244.995099; 1.08464E-5; 20.7521
245.361310; 1.08526E-5; 20.7738
245.727521; 1.08569E-5; 20.7950
246.093732; 1.08601E-5; 20.8200
246.459943; 1.08634E-5; 20.8492
246.826153; 1.08677E-5; 20.8796
247.192364; 1.08724E-5; 20.9093
247.558575; 1.08766E-5; 20.9387
247.924786; 1.08803E-5; 20.9698
248.290997; 1.08845E-5; 21.0037
248.657208; 1.08901E-5; 21.0389
249.023419; 1.08976E-5; 21.0710
249.389630; 1.09053E-5; 21.0975
249.755841; 1.09117E-5; 21.1186
250.122052; 1.09155E-5; 21.1387
250.488263; 1.09174E-5; 21.1623
250.854473; 1.09191E-5; 21.1919
251.220684; 1.09221E-5; 21.2259
251.586895; 1.09272E-5; 21.2603
251.953106; 1.09338E-5; 21.2918
252.319317; 1.09406E-5; 21.3197
252.685528; 1.09466E-5; 21.3448
253.051739; 1.09514E-5; 21.3696
253.417950; 1.09554E-5; 21.3962
253.784161; 1.09595E-5; 21.4254
254.150372; 1.09646E-5; 21.4559
254.516582; 1.09706E-5; 21.4854
254.882793; 1.09767E-5; 21.5118
255.249004; 1.09818E-5; 21.5355
255.615215; 1.09853E-5; 21.5592
255.981426; 1.09878E-5; 21.5865
256.347637; 1.09906E-5; 21.6180
256.713848; 1.09950E-5; 21.6522
257.080059; 1.10014E-5; 21.6851
