* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:59:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TRVS-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
143.554677; 1.95606E-5; 24.4921
143.920888; 1.95820E-5; 24.5369
144.287099; 1.95996E-5; 24.5824
144.653310; 1.96157E-5; 24.6329
145.019521; 1.96340E-5; 24.6883
145.385732; 1.96568E-5; 24.7441
145.751943; 1.96827E-5; 24.7950
146.118154; 1.97080E-5; 24.8397
146.484365; 1.97288E-5; 24.8815
146.850576; 1.97445E-5; 24.9271
147.216787; 1.97582E-5; 24.9814
147.582997; 1.97749E-5; 25.0447
147.949208; 1.97981E-5; 25.1113
148.315419; 1.98270E-5; 25.1734
148.681630; 1.98574E-5; 25.2262
149.047841; 1.98838E-5; 25.2711
149.414052; 1.99034E-5; 25.3141
149.780263; 1.99174E-5; 25.3614
150.146474; 1.99290E-5; 25.4159
150.512685; 1.99411E-5; 25.4756
150.878896; 1.99564E-5; 25.5362
151.245107; 1.99760E-5; 25.5939
151.611317; 1.99972E-5; 25.6481
151.977528; 2.00180E-5; 25.7000
152.343739; 2.00354E-5; 25.7510
152.709950; 2.00531E-5; 25.8011
153.076161; 2.00719E-5; 25.8499
153.442372; 2.00927E-5; 25.8970
153.808583; 2.01140E-5; 25.9439
154.174794; 2.01362E-5; 25.9916
154.541005; 2.01606E-5; 26.0402
154.907216; 2.01874E-5; 26.0883
155.273427; 2.02160E-5; 26.1341
155.639637; 2.02446E-5; 26.1771
156.005848; 2.02711E-5; 26.2191
156.372059; 2.02943E-5; 26.2631
156.738270; 2.03152E-5; 26.3130
157.104481; 2.03362E-5; 26.3698
157.470692; 2.03599E-5; 26.4317
157.836903; 2.03867E-5; 26.4938
158.203114; 2.04146E-5; 26.5517
158.569325; 2.04398E-5; 26.6047
158.935536; 2.04596E-5; 26.6559
159.301746; 2.04746E-5; 26.7100
159.667957; 2.04884E-5; 26.7690
160.034168; 2.05045E-5; 26.8304
160.400379; 2.05237E-5; 26.8890
160.766590; 2.05440E-5; 26.9408
161.132801; 2.05628E-5; 26.9864
161.499012; 2.05795E-5; 27.0293
161.865223; 2.05959E-5; 27.0722
162.231434; 2.06144E-5; 27.1141
162.597645; 2.06355E-5; 27.1530
162.963856; 2.06575E-5; 27.1888
163.330066; 2.06794E-5; 27.2243
163.696277; 2.07018E-5; 27.2633
164.062488; 2.07272E-5; 27.3070
164.428699; 2.07569E-5; 27.3533
164.794910; 2.07900E-5; 27.4005
165.161121; 2.08239E-5; 27.4489
165.527332; 2.08579E-5; 27.5009
165.893543; 2.08922E-5; 27.5573
166.259754; 2.09276E-5; 27.6164
166.625965; 2.09621E-5; 27.6754
166.992176; 2.09930E-5; 27.7340
167.358386; 2.10185E-5; 27.7943
167.724597; 2.10402E-5; 27.8581
168.090808; 2.10599E-5; 27.9228
168.457019; 2.10772E-5; 27.9837
168.823230; 2.10889E-5; 28.0388
169.189441; 2.10934E-5; 28.0922
169.555652; 2.10942E-5; 28.1482
169.921863; 2.10976E-5; 28.2035
170.288074; 2.11049E-5; 28.2486
170.654285; 2.11095E-5; 28.2788
171.020496; 2.11047E-5; 28.3048
171.386706; 2.10963E-5; 28.3459
171.752917; 2.11050E-5; 28.4093
172.119128; 2.11500E-5; 28.4707
172.485339; 2.12249E-5; 28.4891
172.851550; 2.12931E-5; 28.4471
173.217761; 2.13167E-5; 28.3830
173.583972; 2.12966E-5; 28.3724
173.950183; 2.12858E-5; 28.4628
174.316394; 2.13491E-5; 28.6158
174.682605; 2.14982E-5; 28.7245
175.048816; 2.16625E-5; 28.7084
175.415026; 2.17381E-5; 28.6067
175.781237; 2.16855E-5; 28.5690
176.147448; 2.15861E-5; 28.7353
176.513659; 2.15894E-5; 29.0880
176.879870; 2.17741E-5; 29.4238
177.246081; 2.20436E-5; 29.5157
177.612292; 2.21690E-5; 29.3420
177.978503; 2.19775E-5; 29.1652
178.344714; 2.15391E-5; 29.3793
178.710925; 2.11874E-5; 30.2018
179.077136; 2.13034E-5; 31.3971
179.443346; 2.20208E-5; 32.3400
179.809557; 2.30785E-5; 32.4753
180.175768; 2.39582E-5; 31.7337
180.541979; 2.42156E-5; 30.5273
180.908190; 2.37708E-5; 29.4634
181.274401; 2.29424E-5; 29.0159
181.640612; 2.22093E-5; 29.2716
182.006823; 2.18867E-5; 29.8874
182.373034; 2.19608E-5; 30.3706
182.739245; 2.21759E-5; 30.4599
183.105455; 2.22705E-5; 30.2505
183.471666; 2.21637E-5; 30.0187
183.837877; 2.19656E-5; 29.9708
184.204088; 2.18405E-5; 30.1069
184.570299; 2.18624E-5; 30.2713
184.936510; 2.19760E-5; 30.3209
185.302721; 2.20751E-5; 30.2438
185.668932; 2.20995E-5; 30.1388
186.035143; 2.20762E-5; 30.1065
186.401354; 2.20710E-5; 30.1619
186.767565; 2.21266E-5; 30.2460
187.133775; 2.22238E-5; 30.2921
187.499986; 2.23116E-5; 30.2887
187.866197; 2.23560E-5; 30.2754
188.232408; 2.23662E-5; 30.3002
188.598619; 2.23754E-5; 30.3768
188.964830; 2.24070E-5; 30.4796
189.331041; 2.24576E-5; 30.5736
189.697252; 2.25080E-5; 30.6453
190.063463; 2.25440E-5; 30.7048
190.429674; 2.25667E-5; 30.7670
190.795885; 2.25856E-5; 30.8353
191.162095; 2.26065E-5; 30.9011
191.528306; 2.26272E-5; 30.9573
191.894517; 2.26437E-5; 31.0048
192.260728; 2.26562E-5; 31.0495
192.626939; 2.26693E-5; 31.0935
192.993150; 2.26866E-5; 31.1335
193.359361; 2.27063E-5; 31.1661
193.725572; 2.27249E-5; 31.1926
194.091783; 2.27414E-5; 31.2194
194.457994; 2.27593E-5; 31.2517
194.824205; 2.27835E-5; 31.2894
195.190415; 2.28156E-5; 31.3274
195.556626; 2.28524E-5; 31.3616
195.922837; 2.28889E-5; 31.3929
196.289048; 2.29227E-5; 31.4263
196.655259; 2.29548E-5; 31.4655
197.021470; 2.29872E-5; 31.5110
197.387681; 2.30207E-5; 31.5606
197.753892; 2.30542E-5; 31.6124
198.120103; 2.30865E-5; 31.6662
198.486314; 2.31178E-5; 31.7223
198.852525; 2.31491E-5; 31.7800
199.218735; 2.31811E-5; 31.8366
199.584946; 2.32126E-5; 31.8891
199.951157; 2.32413E-5; 31.9366
200.317368; 2.32656E-5; 31.9805
200.683579; 2.32857E-5; 32.0238
201.049790; 2.33038E-5; 32.0686
201.416001; 2.33233E-5; 32.1148
201.782212; 2.33464E-5; 32.1593
202.148423; 2.33726E-5; 32.1980
202.514634; 2.33989E-5; 32.2294
202.880845; 2.34214E-5; 32.2565
203.247055; 2.34394E-5; 32.2862
203.613266; 2.34576E-5; 32.3244
203.979477; 2.34830E-5; 32.3706
204.345688; 2.35202E-5; 32.4168
204.711899; 2.35661E-5; 32.4517
205.078110; 2.36102E-5; 32.4703
205.444321; 2.36409E-5; 32.4794
205.810532; 2.36549E-5; 32.4953
206.176743; 2.36594E-5; 32.5327
206.542954; 2.36688E-5; 32.5939
