* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:31:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-B006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
188.964857; 4.84815E-6; 32.7143
189.331068; 4.84826E-6; 32.8225
189.697279; 4.85169E-6; 32.9150
190.063490; 4.85915E-6; 32.9725
190.429701; 4.86914E-6; 32.9867
190.795912; 4.87855E-6; 32.9655
191.162123; 4.88431E-6; 32.9341
191.528334; 4.88555E-6; 32.9286
191.894545; 4.88495E-6; 32.9778
192.260756; 4.88737E-6; 33.0846
192.626967; 4.89633E-6; 33.2201
192.993178; 4.91097E-6; 33.3418
193.359389; 4.92626E-6; 33.4211
193.725600; 4.93663E-6; 33.4586
194.091811; 4.94011E-6; 33.4780
194.458022; 4.93937E-6; 33.5025
194.824233; 4.93912E-6; 33.5382
195.190444; 4.94226E-6; 33.5740
195.556655; 4.94835E-6; 33.5990
195.922866; 4.95520E-6; 33.6156
196.289077; 4.96177E-6; 33.6378
196.655288; 4.96917E-6; 33.6756
197.021499; 4.97898E-6; 33.7243
197.387710; 4.99085E-6; 33.7690
197.753921; 5.00185E-6; 33.7998
198.120132; 5.00876E-6; 33.8239
198.486343; 5.01091E-6; 33.8602
198.852554; 5.01102E-6; 33.9229
199.218765; 5.01299E-6; 34.0070
199.584976; 5.01869E-6; 34.0912
199.951187; 5.02646E-6; 34.1551
200.317397; 5.03286E-6; 34.1959
200.683608; 5.03592E-6; 34.2291
201.049819; 5.03709E-6; 34.2739
201.416030; 5.04018E-6; 34.3360
201.782241; 5.04824E-6; 34.4029
202.148452; 5.06113E-6; 34.4547
