* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:40:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-B001 (HOT) Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
224.487288; 3.83070E-5; 35.0563
224.853499; 3.83644E-5; 35.0941
225.219710; 3.84218E-5; 35.1287
225.585921; 3.84764E-5; 35.1615
225.952132; 3.85273E-5; 35.1947
226.318343; 3.85760E-5; 35.2290
226.684554; 3.86241E-5; 35.2657
227.050764; 3.86728E-5; 35.3044
227.416975; 3.87218E-5; 35.3451
227.783186; 3.87707E-5; 35.3870
228.149397; 3.88195E-5; 35.4303
228.515608; 3.88692E-5; 35.4753
228.881819; 3.89211E-5; 35.5207
229.248030; 3.89750E-5; 35.5646
229.614241; 3.90287E-5; 35.6057
229.980452; 3.90794E-5; 35.6443
230.346663; 3.91252E-5; 35.6826
230.712873; 3.91681E-5; 35.7233
231.079084; 3.92132E-5; 35.7676
231.445295; 3.92653E-5; 35.8129
231.811506; 3.93246E-5; 35.8536
232.177717; 3.93848E-5; 35.8856
232.543928; 3.94377E-5; 35.9106
232.910139; 3.94796E-5; 35.9353
233.276350; 3.95154E-5; 35.9669
233.642561; 3.95561E-5; 36.0060
234.008772; 3.96090E-5; 36.0464
234.374983; 3.96711E-5; 36.0791
234.741193; 3.97292E-5; 36.1023
235.107404; 3.97720E-5; 36.1238
235.473615; 3.98021E-5; 36.1563
235.839826; 3.98372E-5; 36.2061
236.206037; 3.98970E-5; 36.2655
236.572248; 3.99847E-5; 36.3168
236.938459; 4.00801E-5; 36.3468
237.304670; 4.01532E-5; 36.3595
237.670881; 4.01898E-5; 36.3769
238.037092; 4.02082E-5; 36.4218
238.403303; 4.02495E-5; 36.4979
238.769513; 4.03466E-5; 36.5813
239.135724; 4.04937E-5; 36.6348
239.501935; 4.06437E-5; 36.6357
239.868146; 4.07376E-5; 36.5955
240.234357; 4.07459E-5; 36.5544
240.600568; 4.06910E-5; 36.5544
240.966779; 4.06316E-5; 36.6115
241.332990; 4.06224E-5; 36.7065
241.699201; 4.06790E-5; 36.8015
242.065412; 4.07734E-5; 36.8666
242.431623; 4.08608E-5; 36.8982
242.797833; 4.09144E-5; 36.9164
243.164044; 4.09399E-5; 36.9444
243.530255; 4.09639E-5; 36.9909
243.896466; 4.10086E-5; 37.0462
244.262677; 4.10745E-5; 37.0947
244.628888; 4.11454E-5; 37.1282
244.995099; 4.12042E-5; 37.1515
245.361310; 4.12474E-5; 37.1753
245.727521; 4.12843E-5; 37.2073
246.093732; 4.13272E-5; 37.2469
246.459943; 4.13807E-5; 37.2879
246.826153; 4.14416E-5; 37.3256
247.192364; 4.15040E-5; 37.3595
247.558575; 4.15653E-5; 37.3916
247.924786; 4.16259E-5; 37.4228
248.290997; 4.16855E-5; 37.4521
248.657208; 4.17415E-5; 37.4800
249.023419; 4.17911E-5; 37.5089
249.389630; 4.18362E-5; 37.5428
249.755841; 4.18829E-5; 37.5826
250.122052; 4.19370E-5; 37.6252
250.488263; 4.19985E-5; 37.6651
250.854473; 4.20606E-5; 37.6994
251.220684; 4.21158E-5; 37.7294
251.586895; 4.21618E-5; 37.7606
251.953106; 4.22036E-5; 37.7971
252.319317; 4.22486E-5; 37.8395
252.685528; 4.23015E-5; 37.8829
253.051739; 4.23601E-5; 37.9229
253.417950; 4.24189E-5; 37.9576
253.784161; 4.24739E-5; 37.9896
254.150372; 4.25253E-5; 38.0217
254.516582; 4.25766E-5; 38.0549
254.882793; 4.26292E-5; 38.0875
255.249004; 4.26816E-5; 38.1182
255.615215; 4.27309E-5; 38.1479
255.981426; 4.27766E-5; 38.1796
256.347637; 4.28225E-5; 38.2156
256.713848; 4.28744E-5; 38.2556
257.080059; 4.29358E-5; 38.2965
