* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:31:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-N012 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
238.037092; 50.333; 32.1866
238.403303; 50.333; 32.1673
238.769513; 50.325; 32.1699
239.135724; 50.314; 32.2364
239.501935; 50.308; 32.3709
239.868146; 50.315; 32.5291
240.234357; 50.334; 32.6452
240.600568; 50.357; 32.6762
240.966779; 50.374; 32.6304
241.332990; 50.381; 32.5585
241.699201; 50.378; 32.5180
242.065412; 50.374; 32.5346
242.431623; 50.373; 32.5922
242.797833; 50.380; 32.6522
243.164044; 50.389; 32.6863
243.530255; 50.397; 32.6939
243.896466; 50.401; 32.6964
244.262677; 50.403; 32.7159
244.628888; 50.405; 32.7581
244.995099; 50.409; 32.8120
245.361310; 50.415; 32.8617
245.727521; 50.422; 32.9003
246.093732; 50.428; 32.9318
246.459943; 50.432; 32.9646
246.826153; 50.436; 33.0031
247.192364; 50.441; 33.0456
247.558575; 50.445; 33.0875
247.924786; 50.450; 33.1262
248.290997; 50.454; 33.1629
248.657208; 50.458; 33.2003
249.023419; 50.462; 33.2395
249.389630; 50.466; 33.2796
249.755841; 50.470; 33.3182
250.122052; 50.474; 33.3546
250.488263; 50.478; 33.3893
250.854473; 50.482; 33.4232
251.220684; 50.486; 33.4566
251.586895; 50.491; 33.4888
251.953106; 50.495; 33.5201
252.319317; 50.499; 33.5520
252.685528; 50.503; 33.5855
253.051739; 50.507; 33.6210
253.417950; 50.511; 33.6576
253.784161; 50.516; 33.6944
254.150372; 50.521; 33.7299
254.516582; 50.525; 33.7642
254.882793; 50.530; 33.7977
255.249004; 50.535; 33.8318
255.615215; 50.539; 33.8678
255.981426; 50.543; 33.9059
256.347637; 50.548; 33.9450
256.713848; 50.552; 33.9839
257.080059; 50.557; 34.0214
257.446270; 50.562; 34.0572
257.812481; 50.567; 34.0916
258.178692; 50.571; 34.1256
258.544902; 50.575; 34.1602
258.911113; 50.579; 34.1960
259.277324; 50.583; 34.2333
259.643535; 50.588; 34.2715
260.009746; 50.592; 34.3095
260.375957; 50.597; 34.3452
260.742168; 50.601; 34.3783
261.108379; 50.606; 34.4088
261.474590; 50.610; 34.4392
261.840801; 50.613; 34.4721
262.207012; 50.617; 34.5088
262.573222; 50.621; 34.5487
262.939433; 50.625; 34.5885
263.305644; 50.630; 34.6250
263.671855; 50.635; 34.6571
264.038066; 50.639; 34.6879
264.404277; 50.642; 34.7225
264.770488; 50.646; 34.7640
265.136699; 50.650; 34.8111
265.502910; 50.655; 34.8581
265.869121; 50.662; 34.8985
266.235332; 50.668; 34.9296
266.601542; 50.674; 34.9536
266.967753; 50.678; 34.9760
267.333964; 50.681; 35.0018
267.700175; 50.684; 35.0331
268.066386; 50.688; 35.0686
268.432597; 50.692; 35.1049
268.798808; 50.696; 35.1405
269.165019; 50.700; 35.1751
269.531230; 50.704; 35.2098
269.897441; 50.708; 35.2457
270.263652; 50.713; 35.2825
270.629862; 50.718; 35.3189
270.996073; 50.723; 35.3527
