* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:06:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-B005 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
261.108379; 52.259; 38.2741
261.474590; 52.264; 38.3054
261.840801; 52.270; 38.3372
262.207012; 52.275; 38.3715
262.573222; 52.280; 38.4085
262.939433; 52.286; 38.4465
263.305644; 52.292; 38.4823
263.671855; 52.299; 38.5143
264.038066; 52.304; 38.5443
264.404277; 52.309; 38.5763
264.770488; 52.314; 38.6138
265.136699; 52.319; 38.6567
265.502910; 52.325; 38.7004
265.869121; 52.331; 38.7397
266.235332; 52.338; 38.7721
266.601542; 52.344; 38.7998
266.967753; 52.349; 38.8273
267.333964; 52.353; 38.8579
267.700175; 52.358; 38.8915
268.066386; 52.363; 38.9249
268.432597; 52.368; 38.9548
268.798808; 52.374; 38.9811
269.165019; 52.378; 39.0069
269.531230; 52.383; 39.0356
269.897441; 52.387; 39.0686
270.263652; 52.393; 39.1038
270.629862; 52.399; 39.1379
270.996073; 52.405; 39.1683
271.362284; 52.412; 39.1962
271.728495; 52.418; 39.2235
272.094706; 52.423; 39.2534
272.460917; 52.428; 39.2873
272.827128; 52.434; 39.3250
273.193339; 52.439; 39.3650
273.559550; 52.445; 39.4057
273.925761; 52.452; 39.4461
274.291972; 52.458; 39.4851
274.658182; 52.464; 39.5222
275.024393; 52.470; 39.5568
275.390604; 52.475; 39.5890
275.756815; 52.480; 39.6201
276.123026; 52.485; 39.6519
276.489237; 52.489; 39.6845
276.855448; 52.493; 39.7170
277.221659; 52.498; 39.7477
277.587870; 52.502; 39.7766
277.954081; 52.507; 39.8049
278.320291; 52.512; 39.8329
278.686502; 52.517; 39.8599
279.052713; 52.523; 39.8839
279.418924; 52.529; 39.9041
279.785135; 52.535; 39.9224
280.151346; 52.540; 39.9429
280.517557; 52.545; 39.9691
280.883768; 52.551; 40.0013
281.249979; 52.558; 40.0366
281.616190; 52.566; 40.0718
281.982401; 52.574; 40.1060
282.348611; 52.581; 40.1407
282.714822; 52.587; 40.1771
283.081033; 52.593; 40.2149
283.447244; 52.598; 40.2537
283.813455; 52.603; 40.2946
284.179666; 52.608; 40.3391
284.545877; 52.613; 40.3867
284.912088; 52.618; 40.4329
285.278299; 52.623; 40.4718
285.644510; 52.628; 40.5008
286.010721; 52.631; 40.5234
286.376931; 52.634; 40.5465
286.743142; 52.636; 40.5739
287.109353; 52.639; 40.6027
287.475564; 52.644; 40.6264
287.841775; 52.649; 40.6410
288.207986; 52.654; 40.6493
288.574197; 52.660; 40.6572
288.940408; 52.665; 40.6680
289.306619; 52.672; 40.6800
289.672830; 52.680; 40.6912
290.039041; 52.687; 40.7046
290.405251; 52.695; 40.7258
290.771462; 52.703; 40.7567
291.137673; 52.711; 40.7931
291.503884; 52.718; 40.8313
291.870095; 52.724; 40.8773
292.236306; 52.728; 40.9452
292.602517; 52.734; 41.0400
292.968728; 52.745; 41.1411
293.334939; 52.760; 41.2088
293.701150; 52.772; 41.2197
294.067361; 52.774; 41.1978
294.433571; 52.765; 41.2070
294.799782; 52.752; 41.2954
295.165993; 52.750; 41.4397
295.532204; 52.762; 41.5449
295.898415; 52.779; 41.5222
296.264626; 52.782; 41.3828
296.630837; 52.760; 41.2521
296.997048; 52.728; 41.2742
297.363259; 52.714; 41.4653
297.729470; 52.741; 41.6450
298.095681; 52.798; 41.5484
298.461891; 52.840; 41.0537
298.828102; 52.820; 40.3249
299.194313; 52.719; 39.7538
299.560524; 52.571; 39.7435
299.926735; 52.452; 40.4272
300.292946; 52.434; 41.5059
300.659157; 52.527; 42.4051
301.025368; 52.675; 42.7071
301.391579; 52.800; 42.4139
301.757790; 52.857; 41.8619
302.124000; 52.850; 41.4425
302.490211; 52.820; 41.3629
302.856422; 52.809; 41.5560
303.222633; 52.835; 41.7881
303.588844; 52.879; 41.8725
303.955055; 52.914; 41.8002
304.321266; 52.924; 41.6977
304.687477; 52.918; 41.6909
305.053688; 52.914; 41.8032
305.419899; 52.921; 41.9578
305.786110; 52.939; 42.0630
306.152320; 52.954; 42.0915
306.518531; 52.959; 42.0868
306.884742; 52.956; 42.1086
307.250953; 52.951; 42.1771
307.617164; 52.952; 42.2650
307.983375; 52.958; 42.3311
308.349586; 52.965; 42.3587
308.715797; 52.969; 42.3640
309.082008; 52.969; 42.3728
309.448219; 52.970; 42.3961
309.814430; 52.974; 42.4248
310.180640; 52.980; 42.4443
310.546851; 52.987; 42.4508
310.913062; 52.992; 42.4520
311.279273; 52.998; 42.4580
311.645484; 53.003; 42.4727
312.011695; 53.010; 42.4930
312.377906; 53.017; 42.5149
312.744117; 53.025; 42.5382
313.110328; 53.032; 42.5647
313.476539; 53.040; 42.5946
313.842750; 53.047; 42.6261
314.208960; 53.054; 42.6570
314.575171; 53.060; 42.6879
314.941382; 53.066; 42.7218
315.307593; 53.070; 42.7605
315.673804; 53.075; 42.8034
316.040015; 53.080; 42.8462
316.406226; 53.086; 42.8850
